"","year","place","sowing","varietyID","variety","block","plot","ind","LeafDryWeight_g","ShootDryWeight_g","ShootFreshWeight_g","LeafFreshWeight_g","GrowthStage","NumberOfNodes","NumberOfTillers","PlantHeight_cm","TillerLength_cm"
"946",2019,"Tottori","Jul",108,"GmWMC108","W4",37,2,6.84,14.47,50.82,21.21,5,5,13,35,34
"947",2019,"Tottori","Jul",108,"GmWMC108","W4",37,3,NA,27.75,93.81,NA,5,5,14,39,38
"948",2019,"Tottori","Jul",108,"GmWMC108","W4",37,4,NA,NA,NA,NA,NA,NA,NA,37,NA
"949",2019,"Tottori","Jul",144,"GmWMC144","W4",38,1,NA,NA,NA,NA,NA,NA,NA,33,NA
"950",2019,"Tottori","Jul",144,"GmWMC144","W4",38,2,3.49,6.64,23.46,12.24,3,4,13,29,21
"951",2019,"Tottori","Jul",144,"GmWMC144","W4",38,3,NA,13.77,55.42,NA,3,8,16,34,28
"952",2019,"Tottori","Jul",144,"GmWMC144","W4",38,4,NA,NA,NA,NA,NA,NA,NA,37,NA
"953",2019,"Tottori","Jul",6,"GmWMC006","W4",39,1,NA,NA,NA,NA,NA,NA,NA,25,NA
"954",2019,"Tottori","Jul",6,"GmWMC006","W4",39,2,3.65,13.07,44.07,10.82,6,1,10,35,26
"955",2019,"Tottori","Jul",6,"GmWMC006","W4",39,3,NA,17.71,64.89,NA,6,3,9,23,30
"956",2019,"Tottori","Jul",6,"GmWMC006","W4",39,4,NA,NA,NA,NA,NA,NA,NA,18,NA
"957",2019,"Tottori","Jul",31,"GmJMC031","W4",40,1,NA,NA,NA,NA,NA,NA,NA,33,NA
"958",2019,"Tottori","Jul",31,"GmJMC031","W4",40,2,9.07,17.33,60.38,33.15,0.3,NA,6,37,17
"959",2019,"Tottori","Jul",31,"GmJMC031","W4",40,3,NA,23.5,87,NA,4,7,12,34,37
"960",2019,"Tottori","Jul",31,"GmJMC031","W4",40,4,NA,NA,NA,NA,NA,NA,NA,33,NA
"961",2019,"Tottori","Jul",57,"GmJMC057","W4",41,1,NA,NA,NA,NA,NA,NA,NA,22,NA
"962",2019,"Tottori","Jul",57,"GmJMC057","W4",41,2,3.44,6.86,23.39,11.54,3,2,11,23,22
"963",2019,"Tottori","Jul",57,"GmJMC057","W4",41,3,NA,13.27,43.04,NA,3,4,20,26,27
"964",2019,"Tottori","Jul",57,"GmJMC057","W4",41,4,NA,NA,NA,NA,NA,NA,NA,24,NA
"965",2019,"Tottori","Jul",111,"GmJMC111","W4",42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966",2019,"Tottori","Jul",111,"GmJMC111","W4",42,2,14.27,24.72,84.71,47.36,5,4,14,36,32
"967",2019,"Tottori","Jul",111,"GmJMC111","W4",42,3,NA,22.38,80.57,NA,4,5,15,36,36
"968",2019,"Tottori","Jul",111,"GmJMC111","W4",42,4,NA,NA,NA,NA,NA,NA,NA,38,NA
"969",2019,"Tottori","Jul",172,"GmJMC172","W4",43,1,NA,NA,NA,NA,NA,NA,NA,18,NA
"970",2019,"Tottori","Jul",172,"GmJMC172","W4",43,2,3.99,7.27,26.66,15.08,3,9,16,19,26
"971",2019,"Tottori","Jul",172,"GmJMC172","W4",43,3,NA,11.69,38.89,NA,3,8,17,25,30
"972",2019,"Tottori","Jul",172,"GmJMC172","W4",43,4,NA,NA,NA,NA,NA,NA,NA,16,NA
"973",2019,"Tottori","Jul",183,"GmWMC183","W4",44,1,7.71,15.15,52.33,26.23,3,5,17,35,32
"974",2019,"Tottori","Jul",183,"GmWMC183","W4",44,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975",2019,"Tottori","Jul",183,"GmWMC183","W4",44,3,NA,10.08,35.14,NA,3,4,15,32,31
"976",2019,"Tottori","Jul",183,"GmWMC183","W4",44,4,NA,NA,NA,NA,NA,NA,NA,31,NA
"977",2019,"Tottori","Jul",91,"GmJMC091","W4",45,1,NA,NA,NA,NA,NA,NA,NA,30,NA
"978",2019,"Tottori","Jul",91,"GmJMC091","W4",45,2,9.1,15.82,56.61,31.58,4,4,13,33,31
"979",2019,"Tottori","Jul",91,"GmJMC091","W4",45,3,NA,15.86,57.42,NA,3,5,13,27,33
"980",2019,"Tottori","Jul",91,"GmJMC091","W4",45,4,NA,NA,NA,NA,NA,NA,NA,29,NA
"981",2019,"Tottori","Jul",77,"GmJMC077","W4",46,1,NA,NA,NA,NA,NA,NA,NA,32,NA
"982",2019,"Tottori","Jul",77,"GmJMC077","W4",46,2,4.56,12.27,45.57,14.76,5,4,11,25,29
"983",2019,"Tottori","Jul",77,"GmJMC077","W4",46,3,NA,10.84,38.76,NA,4,2,11,26,31
"984",2019,"Tottori","Jul",77,"GmJMC077","W4",46,4,NA,NA,NA,NA,NA,NA,NA,26,NA
"985",2019,"Tottori","Jul",21,"GmJMC021","W4",47,1,NA,NA,NA,NA,NA,NA,NA,24,NA
"986",2019,"Tottori","Jul",21,"GmJMC021","W4",47,2,2.89,9.41,33.38,8.57,6,3,8,23,19
"987",2019,"Tottori","Jul",21,"GmJMC021","W4",47,3,NA,7.01,24.58,NA,NA,NA,NA,21,NA
"988",2019,"Tottori","Jul",21,"GmJMC021","W4",47,4,NA,NA,NA,NA,NA,NA,NA,23,NA
"989",2019,"Tottori","Jul",180,"GmJMC180","W4",48,1,NA,NA,NA,NA,NA,NA,NA,35,NA
"990",2019,"Tottori","Jul",180,"GmJMC180","W4",48,2,2.14,4.63,14.63,7.26,4,3,12,29,26
"991",2019,"Tottori","Jul",180,"GmJMC180","W4",48,3,NA,7.43,27.06,NA,4,4,14,24,30
"992",2019,"Tottori","Jul",180,"GmJMC180","W4",48,4,NA,NA,NA,NA,NA,NA,NA,25,NA
"993",2019,"Tottori","Jul",29,"GmWMC029","W4",49,1,5.43,17.12,63.33,17.01,6,4,12,18,27
"994",2019,"Tottori","Jul",29,"GmWMC029","W4",49,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995",2019,"Tottori","Jul",29,"GmWMC029","W4",49,3,NA,16.72,61.79,NA,5,4,10,20,22
"996",2019,"Tottori","Jul",29,"GmWMC029","W4",49,4,NA,NA,NA,NA,NA,NA,NA,18,NA
"997",2019,"Tottori","Jul",169,"GmWMC169","W4",50,1,NA,NA,NA,NA,NA,NA,NA,23,NA
"998",2019,"Tottori","Jul",169,"GmWMC169","W4",50,2,NA,17.58,68.13,16.16,6,2,9,26,25
"999",2019,"Tottori","Jul",169,"GmWMC169","W4",50,3,NA,19.92,76.28,NA,6,3,10,24,24
"1000",2019,"Tottori","Jul",169,"GmWMC169","W4",50,4,NA,NA,NA,NA,NA,NA,NA,24,NA
"1001",2019,"Tottori","Jul",70,"GmWMC070","W4",51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002",2019,"Tottori","Jul",70,"GmWMC070","W4",51,2,2.77,14.99,47.82,9.03,7,2,10,22,22
"1003",2019,"Tottori","Jul",70,"GmWMC070","W4",51,3,NA,10.33,30.56,NA,7,1,10,20,21
"1004",2019,"Tottori","Jul",70,"GmWMC070","W4",51,4,NA,NA,NA,NA,NA,NA,NA,15,NA
"1005",2019,"Tottori","Jul",129,"GmWMC129","W4",52,1,NA,NA,NA,NA,NA,NA,NA,42,NA
"1006",2019,"Tottori","Jul",129,"GmWMC129","W4",52,2,3.77,6.86,21.04,11,3,0,12,33,31
"1007",2019,"Tottori","Jul",129,"GmWMC129","W4",52,3,NA,6.74,19.61,NA,3,1,12,35,34
"1008",2019,"Tottori","Jul",129,"GmWMC129","W4",52,4,NA,NA,NA,NA,NA,NA,NA,38,NA
"1009",2019,"Tottori","Jul",154,"GmWMC154","W4",53,1,NA,NA,NA,NA,NA,NA,NA,21,NA
"1010",2019,"Tottori","Jul",154,"GmWMC154","W4",53,2,2.92,5.5,18.66,9.41,3,3,14,19,18
"1011",2019,"Tottori","Jul",154,"GmWMC154","W4",53,3,NA,5.38,18.25,NA,3,6,13,19,21
"1012",2019,"Tottori","Jul",154,"GmWMC154","W4",53,4,NA,NA,NA,NA,NA,NA,NA,17,NA
"1013",2019,"Tottori","Jul",141,"GmWMC141","W4",54,1,3.44,6.54,20.6,9.94,2,2,14,31,28
"1014",2019,"Tottori","Jul",141,"GmWMC141","W4",54,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015",2019,"Tottori","Jul",141,"GmWMC141","W4",54,3,NA,4.55,13.6,NA,1,2,14,28,30
"1016",2019,"Tottori","Jul",141,"GmWMC141","W4",54,4,NA,NA,NA,NA,NA,NA,NA,30,NA
"1017",2019,"Tottori","Jul",53,"GmJMC053","W4",55,1,NA,NA,NA,NA,NA,NA,NA,21,NA
"1018",2019,"Tottori","Jul",53,"GmJMC053","W4",55,2,0.81,1.82,5.68,2.73,4,0,8,17,17
"1019",2019,"Tottori","Jul",53,"GmJMC053","W4",55,3,NA,11.15,34.81,NA,5,6,12,25,29
"1020",2019,"Tottori","Jul",53,"GmJMC053","W4",55,4,NA,NA,NA,NA,NA,NA,NA,20,NA
"1021",2019,"Tottori","Jul",184,"GmJMC184","W4",56,1,NA,NA,NA,NA,NA,NA,NA,33,NA
"1022",2019,"Tottori","Jul",184,"GmJMC184","W4",56,2,4.48,8.62,29.46,15.41,3,4,15,30,28
"1023",2019,"Tottori","Jul",184,"GmJMC184","W4",56,3,NA,7.75,22.49,NA,3,5,14,31,30
"1024",2019,"Tottori","Jul",184,"GmJMC184","W4",56,4,NA,NA,NA,NA,NA,NA,NA,28,NA
"1025",2019,"Tottori","Jul",32,"GmJMC032","W4",57,1,NA,NA,NA,NA,NA,NA,NA,27,NA
"1026",2019,"Tottori","Jul",32,"GmJMC032","W4",57,2,2.22,4.7,14.67,7.4,4,5,11,25,17
"1027",2019,"Tottori","Jul",32,"GmJMC032","W4",57,3,NA,7.44,25,NA,5,5,12,26,24
"1028",2019,"Tottori","Jul",32,"GmJMC032","W4",57,4,NA,NA,NA,NA,NA,NA,NA,31,NA
"1029",2019,"Tottori","Jul",52,"GmJMC052","W4",58,1,NA,NA,NA,NA,NA,NA,NA,26,NA
"1030",2019,"Tottori","Jul",52,"GmJMC052","W4",58,2,1.73,9.06,27.67,4.09,6,2,8,25,17
"1031",2019,"Tottori","Jul",52,"GmJMC052","W4",58,3,NA,8.11,27.05,NA,6,4,11,25,25
"1032",2019,"Tottori","Jul",52,"GmJMC052","W4",58,4,NA,NA,NA,NA,NA,NA,NA,26,NA
"1033",2019,"Tottori","Jul",86,"GmWMC086","W4",59,1,NA,NA,NA,NA,NA,NA,NA,22,NA
"1034",2019,"Tottori","Jul",86,"GmWMC086","W4",59,2,0.95,7.28,19.3,2.99,7,1,8,16,22
"1035",2019,"Tottori","Jul",86,"GmWMC086","W4",59,3,NA,7,18.8,NA,7,2,8,19,22
"1036",2019,"Tottori","Jul",86,"GmWMC086","W4",59,4,NA,NA,NA,NA,NA,NA,NA,20,NA
"1037",2019,"Tottori","Jul",122,"GmWMC122","W4",60,1,NA,NA,NA,NA,NA,NA,NA,19,NA
"1038",2019,"Tottori","Jul",122,"GmWMC122","W4",60,2,4.66,11.88,39.21,14.74,5,6,14,28,24
"1039",2019,"Tottori","Jul",122,"GmWMC122","W4",60,3,NA,10.49,35.5,NA,5,6,13,26,30
"1040",2019,"Tottori","Jul",122,"GmWMC122","W4",60,4,NA,NA,NA,NA,NA,NA,NA,27,NA
"1041",2019,"Tottori","Jul",221,"C0394","W4",61,1,NA,NA,NA,NA,NA,NA,NA,21,NA
"1042",2019,"Tottori","Jul",221,"C0394","W4",61,2,7.22,11.77,36.78,21.69,4,5,12,25,23
"1043",2019,"Tottori","Jul",221,"C0394","W4",61,3,NA,9.84,28.65,NA,4,5,12,23,31
"1044",2019,"Tottori","Jul",221,"C0394","W4",61,4,NA,NA,NA,NA,NA,NA,NA,23,NA
"1045",2019,"Tottori","Jul",142,"GmWMC142","W4",62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046",2019,"Tottori","Jul",142,"GmWMC142","W4",62,2,5.74,11.11,34.52,16.61,3,8,15,29,28
"1047",2019,"Tottori","Jul",142,"GmWMC142","W4",62,3,NA,6.67,20.68,NA,3,5,13,28,25
"1048",2019,"Tottori","Jul",142,"GmWMC142","W4",62,4,NA,NA,NA,NA,NA,NA,NA,28,NA
"1049",2019,"Tottori","Jul",136,"GmWMC136","W4",63,1,NA,NA,NA,NA,NA,NA,NA,33,NA
"1050",2019,"Tottori","Jul",136,"GmWMC136","W4",63,2,5.04,9.98,32.77,15.25,1,9,17,36,34
"1051",2019,"Tottori","Jul",136,"GmWMC136","W4",63,3,NA,7.49,24.04,NA,1,4,15,36,34
"1052",2019,"Tottori","Jul",136,"GmWMC136","W4",63,4,NA,NA,NA,NA,NA,NA,NA,33,NA
"1053",2019,"Tottori","Jul",187,"GmWMC187","W4",64,1,NA,NA,NA,NA,NA,NA,NA,28,NA
"1054",2019,"Tottori","Jul",187,"GmWMC187","W4",64,2,7.68,13.71,46.83,24.38,3,4,14,33,32
"1055",2019,"Tottori","Jul",187,"GmWMC187","W4",64,3,NA,12.26,40.72,NA,3,9,16,28,31
"1056",2019,"Tottori","Jul",187,"GmWMC187","W4",64,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057",2019,"Tottori","Jul",137,"GmJMC137","W4",65,1,NA,NA,NA,NA,NA,NA,NA,33,NA
"1058",2019,"Tottori","Jul",137,"GmJMC137","W4",65,2,5.01,9.47,30.86,15.71,4,6,16,27,25
"1059",2019,"Tottori","Jul",137,"GmJMC137","W4",65,3,NA,9.92,34,NA,3,5,16,27,27
"1060",2019,"Tottori","Jul",137,"GmJMC137","W4",65,4,NA,NA,NA,NA,NA,NA,NA,28,NA
"1061",2019,"Tottori","Jul",149,"GmJMC149","W4",66,1,NA,NA,NA,NA,NA,NA,NA,27,NA
"1062",2019,"Tottori","Jul",149,"GmJMC149","W4",66,2,5.69,9.56,30.42,15.25,3,7,14,27,25
"1063",2019,"Tottori","Jul",149,"GmJMC149","W4",66,3,NA,8.47,28.52,NA,3,7,13,28,26
"1064",2019,"Tottori","Jul",149,"GmJMC149","W4",66,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065",2019,"Tottori","Jul",226,"HOUJAKU_KUWAZU","W4",67,1,NA,NA,NA,NA,NA,NA,NA,25,NA
"1066",2019,"Tottori","Jul",226,"HOUJAKU_KUWAZU","W4",67,2,3.48,6.67,19.72,10.22,4,4,12,27,24
"1067",2019,"Tottori","Jul",226,"HOUJAKU_KUWAZU","W4",67,3,NA,9.99,28.45,NA,3,7,9,23,20
"1068",2019,"Tottori","Jul",226,"HOUJAKU_KUWAZU","W4",67,4,NA,NA,NA,NA,NA,NA,NA,31,NA
"1069",2019,"Tottori","Jul",62,"GmJMC062","W4",68,1,NA,NA,NA,NA,NA,NA,NA,24,NA
"1070",2019,"Tottori","Jul",62,"GmJMC062","W4",68,2,4.28,9.03,29.92,14.38,5,3,6,22,22
"1071",2019,"Tottori","Jul",62,"GmJMC062","W4",68,3,NA,9.96,32.98,NA,5,3,7,25,26
"1072",2019,"Tottori","Jul",62,"GmJMC062","W4",68,4,NA,NA,NA,NA,NA,NA,NA,27,NA
"1073",2019,"Tottori","Jul",223,"C1329","W4",69,1,NA,NA,NA,NA,NA,NA,NA,34,NA
"1074",2019,"Tottori","Jul",223,"C1329","W4",69,2,2.92,6.13,18.88,8.33,1,2,16,33,28
"1075",2019,"Tottori","Jul",223,"C1329","W4",69,3,NA,4.81,11.12,NA,1,3,15,31,28
"1076",2019,"Tottori","Jul",223,"C1329","W4",69,4,NA,NA,NA,NA,NA,NA,NA,35,NA
"1077",2019,"Tottori","Jul",171,"GmWMC171","W4",70,1,NA,NA,NA,NA,NA,NA,NA,24,NA
"1078",2019,"Tottori","Jul",171,"GmWMC171","W4",70,2,NA,14.37,46.08,21.98,4,6,17,31,29
"1079",2019,"Tottori","Jul",171,"GmWMC171","W4",70,3,NA,5.46,17.22,NA,3,4,8,23,20
"1080",2019,"Tottori","Jul",171,"GmWMC171","W4",70,4,NA,NA,NA,NA,NA,NA,NA,27,NA
"1081",2019,"Tottori","Jul",138,"GmWMC138","W4",71,1,NA,NA,NA,NA,NA,NA,NA,15,NA
"1082",2019,"Tottori","Jul",138,"GmWMC138","W4",71,2,0.56,1.24,3.39,1.61,4,2,13,15,10
"1083",2019,"Tottori","Jul",138,"GmWMC138","W4",71,3,NA,1.64,4.76,NA,3,4,12,13,14
"1084",2019,"Tottori","Jul",138,"GmWMC138","W4",71,4,NA,NA,NA,NA,NA,NA,NA,15,NA
"1085",2019,"Tottori","Jul",92,"GmJMC092","W4",72,1,NA,NA,NA,NA,NA,NA,NA,24,NA
"1086",2019,"Tottori","Jul",92,"GmJMC092","W4",72,2,4.21,9.74,30.67,11.88,3,3,11,27,31
"1087",2019,"Tottori","Jul",92,"GmJMC092","W4",72,3,NA,8.22,27.51,NA,4,4,10,28,32
"1088",2019,"Tottori","Jul",92,"GmJMC092","W4",72,4,NA,NA,NA,NA,NA,NA,NA,36,NA
"1089",2019,"Tottori","Jul",97,"GmJMC097","W4",73,1,NA,NA,NA,NA,NA,NA,NA,23,NA
"1090",2019,"Tottori","Jul",97,"GmJMC097","W4",73,2,2.97,5.23,15.82,8.28,3,0,12,23,20
"1091",2019,"Tottori","Jul",97,"GmJMC097","W4",73,3,NA,5.27,17.1,NA,3,0,13,25,20
"1092",2019,"Tottori","Jul",97,"GmJMC097","W4",73,4,NA,NA,NA,NA,NA,NA,NA,25,NA
"1093",2019,"Tottori","Jul",2,"GmJMC002","W4",74,1,NA,NA,NA,NA,NA,NA,NA,15,NA
"1094",2019,"Tottori","Jul",2,"GmJMC002","W4",74,2,NA,3.19,4.86,0.03,8,0,5,14,13
"1095",2019,"Tottori","Jul",2,"GmJMC002","W4",74,3,NA,NA,2.88,NA,8,1,6,13,10
"1096",2019,"Tottori","Jul",2,"GmJMC002","W4",74,4,NA,NA,NA,NA,NA,NA,NA,10,NA
"1097",2019,"Tottori","Jul",156,"GmWMC156","W4",75,1,NA,NA,NA,NA,NA,NA,NA,18,NA
"1098",2019,"Tottori","Jul",156,"GmWMC156","W4",75,2,1.75,3.23,10.72,5.53,3,3,11,18,17
"1099",2019,"Tottori","Jul",156,"GmWMC156","W4",75,3,NA,4.28,13.84,NA,3,4,11,19,18
"1100",2019,"Tottori","Jul",156,"GmWMC156","W4",75,4,NA,NA,NA,NA,NA,NA,NA,25,NA
"1101",2019,"Tottori","Jul",68,"GmJMC068","W4",76,1,NA,NA,NA,NA,NA,NA,NA,25,NA
"1102",2019,"Tottori","Jul",68,"GmJMC068","W4",76,2,5.88,10.79,33.34,16.66,4,8,8,23,23
"1103",2019,"Tottori","Jul",68,"GmJMC068","W4",76,3,NA,9.3,29.29,NA,3,7,12,25,28
"1104",2019,"Tottori","Jul",68,"GmJMC068","W4",76,4,NA,NA,NA,NA,NA,NA,NA,25,NA
"1105",2019,"Tottori","Jul",33,"GmJMC033","W4",77,1,NA,NA,NA,NA,NA,NA,NA,20,NA
"1106",2019,"Tottori","Jul",33,"GmJMC033","W4",77,2,0.49,4.16,13.75,1.35,7,1,8,14,13
"1107",2019,"Tottori","Jul",33,"GmJMC033","W4",77,3,NA,12.05,46.23,NA,6,5,11,19,15
"1108",2019,"Tottori","Jul",33,"GmJMC033","W4",77,4,NA,NA,NA,NA,NA,NA,NA,17,NA
"1109",2019,"Tottori","Jul",147,"GmWMC147","W4",78,1,NA,NA,NA,NA,NA,NA,NA,39,NA
"1110",2019,"Tottori","Jul",147,"GmWMC147","W4",78,2,9.1,17.64,56.34,28.62,3,6,15,43,38
"1111",2019,"Tottori","Jul",147,"GmWMC147","W4",78,3,NA,14.32,44.99,NA,4,6,15,40,39
"1112",2019,"Tottori","Jul",147,"GmWMC147","W4",78,4,NA,NA,NA,NA,NA,NA,NA,42,NA
"1113",2019,"Tottori","Jul",151,"GmWMC151","W4",79,1,NA,NA,NA,NA,NA,NA,NA,28,NA
"1114",2019,"Tottori","Jul",151,"GmWMC151","W4",79,2,7.89,15.3,49.63,23.87,3,7,14,26,31
"1115",2019,"Tottori","Jul",151,"GmWMC151","W4",79,3,NA,13.14,39.94,NA,3,4,14,25,35
"1116",2019,"Tottori","Jul",151,"GmWMC151","W4",79,4,NA,NA,NA,NA,NA,NA,NA,26,NA
"1117",2019,"Tottori","Jul",139,"GmJMC139","W4",80,1,NA,NA,NA,NA,NA,NA,NA,26,NA
"1118",2019,"Tottori","Jul",139,"GmJMC139","W4",80,2,9.93,19.95,61.72,28.97,3,5,12,32,32
"1119",2019,"Tottori","Jul",139,"GmJMC139","W4",80,3,NA,11.9,35.4,NA,3,4,12,31,24
"1120",2019,"Tottori","Jul",139,"GmJMC139","W4",80,4,NA,NA,NA,NA,NA,NA,NA,37,NA
"1121",2019,"Tottori","Jul",140,"GmWMC140","W4",81,1,NA,NA,NA,NA,NA,NA,NA,26,NA
"1122",2019,"Tottori","Jul",140,"GmWMC140","W4",81,2,3.87,7.13,23.77,12.29,3,3,15,28,22
"1123",2019,"Tottori","Jul",140,"GmWMC140","W4",81,3,NA,7.11,25.83,NA,3,3,12,29,18
"1124",2019,"Tottori","Jul",140,"GmWMC140","W4",81,4,NA,NA,NA,NA,NA,NA,NA,27,NA
"1125",2019,"Tottori","Jul",182,"GmWMC182","W4",82,1,NA,NA,NA,NA,NA,NA,NA,34,NA
"1126",2019,"Tottori","Jul",182,"GmWMC182","W4",82,2,4.53,8.67,35.15,19.48,1,7,17,29,28
"1127",2019,"Tottori","Jul",182,"GmWMC182","W4",82,3,NA,8.07,26.52,NA,1,6,15,31,28
"1128",2019,"Tottori","Jul",182,"GmWMC182","W4",82,4,NA,NA,NA,NA,NA,NA,NA,29,NA
"1129",2019,"Tottori","Jul",131,"GmJMC131","W4",83,1,NA,NA,NA,NA,NA,NA,NA,36,NA
"1130",2019,"Tottori","Jul",131,"GmJMC131","W4",83,2,7.61,13.69,41.41,22.29,3,6,12,34,29
"1131",2019,"Tottori","Jul",131,"GmJMC131","W4",83,3,NA,NA,NA,NA,NA,NA,NA,33,NA
"1132",2019,"Tottori","Jul",131,"GmJMC131","W4",83,4,NA,NA,NA,NA,NA,NA,NA,34,NA
"1133",2019,"Tottori","Jul",103,"GmWMC103","W4",84,1,NA,NA,NA,NA,NA,NA,NA,22,NA
"1134",2019,"Tottori","Jul",103,"GmWMC103","W4",84,2,0.8,5.43,18.47,2.65,6,0,9,23,16
"1135",2019,"Tottori","Jul",103,"GmWMC103","W4",84,3,NA,14.6,50.23,NA,6,4,12,26,29
"1136",2019,"Tottori","Jul",103,"GmWMC103","W4",84,4,NA,NA,NA,NA,NA,NA,NA,25,NA
"1137",2019,"Tottori","Jul",190,"GmWMC190","W4",85,1,NA,NA,NA,NA,NA,NA,NA,25,NA
"1138",2019,"Tottori","Jul",190,"GmWMC190","W4",85,2,5.92,11.23,36.86,18.28,1,5,15,26,23
"1139",2019,"Tottori","Jul",190,"GmWMC190","W4",85,3,NA,13.38,43.86,NA,1,4,14,27,32
"1140",2019,"Tottori","Jul",190,"GmWMC190","W4",85,4,NA,NA,NA,NA,NA,NA,NA,29,NA
"1141",2019,"Tottori","Jul",118,"GmWMC118","W4",86,1,NA,NA,NA,NA,NA,NA,NA,25,NA
"1142",2019,"Tottori","Jul",118,"GmWMC118","W4",86,2,5.05,13.9,52.9,18.49,5,5,12,26,24
"1143",2019,"Tottori","Jul",118,"GmWMC118","W4",86,3,NA,18.78,74.06,NA,6,3,13,29,30
"1144",2019,"Tottori","Jul",118,"GmWMC118","W4",86,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145",2019,"Tottori","Jul",3,"GmJMC003","W4",87,1,NA,NA,NA,NA,NA,NA,NA,16,NA
"1146",2019,"Tottori","Jul",3,"GmJMC003","W4",87,2,1.11,3.5,9.09,1.29,7,0,6,11,14
"1147",2019,"Tottori","Jul",3,"GmJMC003","W4",87,3,NA,5.54,17.54,NA,7,2,7,15,15
"1148",2019,"Tottori","Jul",3,"GmJMC003","W4",87,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149",2019,"Tottori","Jul",1,"GmWMC001","W4",88,1,NA,NA,NA,NA,NA,NA,NA,20,NA
"1150",2019,"Tottori","Jul",1,"GmWMC001","W4",88,2,0.08,5.37,13.21,0.8,8,1,6,16,14
"1151",2019,"Tottori","Jul",1,"GmWMC001","W4",88,3,NA,6.09,17.53,NA,7,3,6,16,12
"1152",2019,"Tottori","Jul",1,"GmWMC001","W4",88,4,NA,NA,NA,NA,NA,NA,NA,17,NA
"1153",2019,"Tottori","Jul",101,"GmJMC101","W4",89,1,NA,NA,NA,NA,NA,NA,NA,32,NA
"1154",2019,"Tottori","Jul",101,"GmJMC101","W4",89,2,5.2,9.74,30.35,14.86,3,4,15,31,26
"1155",2019,"Tottori","Jul",101,"GmJMC101","W4",89,3,NA,10.25,30.2,NA,3,4,15,29,27
"1156",2019,"Tottori","Jul",101,"GmJMC101","W4",89,4,NA,NA,NA,NA,NA,NA,NA,34,NA
"1157",2019,"Tottori","Jul",110,"GmJMC110","W4",90,1,NA,NA,NA,NA,NA,NA,NA,36,NA
"1158",2019,"Tottori","Jul",110,"GmJMC110","W4",90,2,12.74,23.23,77.08,38.74,4,6,13,36,36
"1159",2019,"Tottori","Jul",110,"GmJMC110","W4",90,3,NA,15.82,52.59,NA,4,6,13,37,37
"1160",2019,"Tottori","Jul",110,"GmJMC110","W4",90,4,NA,NA,NA,NA,NA,NA,NA,38,NA
"1161",2019,"Tottori","Jul",123,"GmWMC123","W4",91,1,NA,NA,NA,NA,NA,NA,NA,30,NA
"1162",2019,"Tottori","Jul",123,"GmWMC123","W4",91,2,2.27,5.42,16.12,5.53,3,3,13,28,25
"1163",2019,"Tottori","Jul",123,"GmWMC123","W4",91,3,NA,11.77,32.74,NA,3,4,13,30,29
"1164",2019,"Tottori","Jul",123,"GmWMC123","W4",91,4,NA,NA,NA,NA,NA,NA,NA,34,NA
"1165",2019,"Tottori","Jul",87,"GmWMC087","W4",92,1,NA,NA,NA,NA,NA,NA,NA,32,NA
"1166",2019,"Tottori","Jul",87,"GmWMC087","W4",92,2,1.82,3.49,7.5,4.72,3,3,13,25,19
"1167",2019,"Tottori","Jul",87,"GmWMC087","W4",92,3,NA,2.42,5.98,NA,3,1,12,25,25
"1168",2019,"Tottori","Jul",87,"GmWMC087","W4",92,4,NA,NA,NA,NA,NA,NA,NA,19,NA
"1169",2019,"Tottori","Jul",148,"GmWMC148","W4",93,1,NA,NA,NA,NA,NA,NA,NA,24,NA
"1170",2019,"Tottori","Jul",148,"GmWMC148","W4",93,2,2.53,5.21,15.84,7.53,2,1,12,21,18
"1171",2019,"Tottori","Jul",148,"GmWMC148","W4",93,3,NA,6.66,16.56,NA,2,1,9,23,23
"1172",2019,"Tottori","Jul",148,"GmWMC148","W4",93,4,NA,NA,NA,NA,NA,NA,NA,22,NA
"1173",2019,"Tottori","Jul",84,"GmWMC084","W4",94,1,NA,NA,NA,NA,NA,NA,NA,23,NA
"1174",2019,"Tottori","Jul",84,"GmWMC084","W4",94,2,1.76,7.04,23.4,6.19,5,4,13,23,19
"1175",2019,"Tottori","Jul",84,"GmWMC084","W4",94,3,NA,NA,NA,NA,NA,NA,NA,20,NA
"1176",2019,"Tottori","Jul",84,"GmWMC084","W4",94,4,NA,NA,NA,NA,NA,NA,NA,23,NA
"1177",2019,"Tottori","Jul",10,"GmWMC010","W4",95,1,NA,NA,NA,NA,NA,NA,NA,16,NA
"1178",2019,"Tottori","Jul",10,"GmWMC010","W4",95,2,0.64,4.42,14.29,1.66,6,3,8,18,9
